Year,Month,Day,Latitude (N),Longitude (W),Depth (km),Hours,Minutes,Seconds,Mag/Int,Location,Source Catalog
2007,12,05,36.433,-113.149,14.0,09,54,00,0,,ASU_TA
2007,12,05,36.428,-113.139,13.0,09,32,00,0.9,,ASU_TA
2007,12,05,36.431,-113.15,14.0,07,08,00,0.5,,ASU_TA
2007,12,05,36.429,-113.155,14.0,05,08,00,0,,ASU_TA
2007,12,05,36.435,-113.143,13.0,04,57,00,0.4,,ASU_TA
2007,12,05,36.432,-113.16,14.0,01,03,00,0.4,,ASU_TA
2007,12,05,36.433,-113.155,14.0,00,54,00,2.5,,ASU_TA
2007,12,05,36.434,-113.156,14.0,00,41,00,0.9,,ASU_TA
2007,12,05,36.433,-113.154,14.0,00,32,00,1.9,,ASU_TA
2007,12,05,36.428,-113.127,13.0,00,22,00,3.5,,ASU_TA
2007,12,04,35.639,-111.608,9.0,16,16,00,1.2,,ASU_TA
2007,12,03,36.804,-112.792,24.0,14,46,00,1.4,,ASU_TA
2007,12,02,35.693,-112.117,3.0,15,35,00,0.3,,ASU_TA
2007,12,02,35.693,-112.138,8.0,14,01,00,0.7,,ASU_TA
2007,12,02,36.414,-111.031,7.0,04,26,00,-0,,ASU_TA
2007,12,02,36.427,-111.008,6.0,04,17,00,1.1,,ASU_TA
2007,11,30,37.054,-112.838,19.0,01,05,00,0.9,,ASU_TA
2007,11,27,35.903,-109.166,13.0,07,06,00,1.3,,ASU_TA
2007,11,27,35.817,-109.261,22.0,00,54,00,2.2,,ASU_TA
2007,11,25,36.954,-113.369,25.0,06,17,00,0.7,,ASU_TA
2007,11,25,35.148,-112.673,20.0,04,20,00,-0,,ASU_TA
2007,11,25,35.142,-112.636,7.0,04,11,00,0.9,,ASU_TA
2007,11,22,36.389,-113.664,17.0,14,40,00,0.5,,ASU_TA
2007,11,22,36.391,-113.655,4.0,14,08,00,0.5,,ASU_TA
2007,11,22,36.391,-113.656,11.0,14,01,00,1.3,,ASU_TA
2007,11,22,36.389,-113.658,9.0,13,57,00,1.3,,ASU_TA
2007,11,22,36.389,-113.657,8.0,13,19,00,1.2,,ASU_TA
2007,11,22,36.388,-113.654,11.0,02,53,00,1.3,,ASU_TA
2007,11,22,36.386,-113.655,9.0,01,11,00,0,,ASU_TA
2007,11,22,36.387,-113.651,12.0,01,10,00,0.8,,ASU_TA
2007,11,21,36.385,-113.647,19.0,23,45,00,1.1,,ASU_TA
2007,11,21,36.378,-113.653,9.0,22,26,00,1.1,,ASU_TA
2007,11,21,36.383,-113.654,7.0,22,22,00,-0,,ASU_TA
2007,11,21,36.383,-113.652,3.0,22,05,00,1.5,,ASU_TA
2007,11,21,36.384,-113.652,3.0,20,32,00,1,,ASU_TA
2007,11,21,36.392,-113.654,9.0,19,08,00,1.3,,ASU_TA
2007,11,21,36.384,-113.65,14.0,17,44,00,1.1,,ASU_TA
2007,11,21,36.387,-113.66,13.0,16,57,00,1.9,,ASU_TA
2007,11,21,36.708,-112.919,19.0,15,25,00,1.1,,ASU_TA
2007,11,21,36.382,-113.653,10.0,15,02,00,0.5,,ASU_TA
2007,11,21,36.753,-112.916,18.0,14,53,00,1.8,,ASU_TA
2007,11,21,36.388,-113.656,9.0,13,49,00,0.6,,ASU_TA
2007,11,21,36.391,-113.654,16.0,13,47,00,1.8,,ASU_TA
2007,11,21,36.388,-113.652,14.0,12,28,00,0.7,,ASU_TA
2007,11,21,36.392,-113.657,17.0,12,27,00,0.8,,ASU_TA
2007,11,21,36.39,-113.657,14.0,12,24,00,1.9,,ASU_TA
2007,11,21,36.387,-113.657,11.0,12,13,00,1.5,,ASU_TA
2007,11,21,36.392,-113.658,4.0,11,33,00,0.7,,ASU_TA
2007,11,21,36.846,-113.967,17.0,01,06,00,1.3,,ASU_TA
2007,11,21,36.849,-113.965,19.0,00,28,00,0.8,,ASU_TA
2007,11,19,36.035,-112.232,4.0,10,36,00,0.4,,ASU_TA
2007,11,06,35.478,-109.241,23.0,05,49,00,1.3,,ASU_TA
2007,11,04,37.067,-111.885,25.0,09,33,00,1.4,,ASU_TA
2007,11,03,36.949,-112.604,26.0,14,09,00,1,,ASU_TA
2007,11,02,35.19,-112.001,13.0,13,20,00,1.2,,ASU_TA
2007,11,02,35.195,-111.998,12.0,12,49,00,0.6,,ASU_TA
2007,11,02,35.201,-111.989,4.0,09,35,00,1.3,,ASU_TA
2007,10,31,37.0282,-113.5282,1.15,19,55,00,1.6,,UU
2007,10,28,35.908,-111.815,3.0,21,09,00,1.1,,ASU_TA
2007,10,28,36.998,-113.741,4.0,17,37,00,1.3,,ASU_TA
2007,10,24,35.267,-113.006,9.0,06,26,00,1.5,,ASU_TA
2007,10,24,35.262,-113.031,10.0,02,35,00,0.3,,ASU_TA
2007,10,24,35.27,-113.001,9.0,02,29,00,0.3,,ASU_TA
2007,10,24,35.269,-113.0,10.0,02,25,00,0.6,,ASU_TA
2007,10,24,35.272,-112.982,5.0,02,23,00,0.3,,ASU_TA
2007,10,23,35.349,-113.219,1.0,22,55,00,0.2,,ASU_TA
2007,10,21,35.916,-112.191,9.0,08,55,00,1.3,,ASU_TA
2007,10,20,35.479,-113.173,1.0,14,08,00,0.7,,ASU_TA
2007,10,20,36.069,-114.68,0.0,13,07,00,0.8,,ASU_TA
2007,10,18,36.965,-111.842,28.0,03,06,00,1.5,,ASU_TA
2007,10,17,36.755,-112.902,21.0,10,05,00,0.7,,ASU_TA
2007,10,17,36.061,-112.227,5.0,07,03,00,0.8,,ASU_TA
2007,10,15,35.912,-112.185,9.0,05,45,00,1.2,,ASU_TA
2007,10,14,36.063,-112.227,4.0,23,00,00,1.6,,ASU_TA
2007,10,12,36.725,-111.882,39.0,20,58,00,1.3,,ASU_TA
2007,10,11,35.171,-111.655,4.0,21,02,00,0.9,,ASU_TA
2007,10,10,36.87,-113.045,20.0,10,46,00,0.8,,ASU_TA
2007,10,10,36.872,-113.035,22.0,09,52,00,1.9,,ASU_TA
2007,10,10,36.459,-114.001,2.0,00,05,00,1.2,,ASU_TA
2007,10,09,36.8712,-113.6248,1.22,22,48,00,1.83,,UU
2007,10,09,36.45,-113.983,5.0,03,01,00,2.1,,ASU_TA
2007,10,08,37.0265,-113.5548,0.24,22,45,00,1.59,,UU
2007,10,05,36.992,-112.361,20.0,12,54,00,1.3,,ASU_TA
2007,10,01,36.728,-112.94,1.0,05,36,00,0.6,,ASU_TA
2007,09,28,35.331,-113.47,1.0,14,30,00,1.5,,ASU_TA
2007,09,28,31.511,-109.312,14.0,12,13,00,1.3,,ASU_TA
2007,09,27,35.225,-113.153,0.0,08,18,00,1.3,,ASU_TA
2007,09,27,36.995,-112.379,21.0,07,30,00,1.3,,ASU_TA
2007,09,27,36.992,-112.367,20.0,06,36,00,1.7,,ASU_TA
2007,09,26,36.994,-112.359,20.0,05,18,00,1.1,,ASU_TA
2007,09,26,36.994,-112.365,20.0,05,11,00,0.2,,ASU_TA
2007,09,26,36.977,-112.365,20.0,02,24,00,2.4,,ASU_TA
2007,09,25,36.123,-112.482,15.0,08,07,00,-0,,ASU_TA
2007,09,24,36.748,-112.911,6.0,03,33,00,-0,,ASU_TA
2007,09,23,36.125,-111.085,16.0,14,02,00,0.9,,ASU_TA
2007,09,21,37.095,-113.313,17.0,09,18,00,1.2,,ASU_TA
2007,09,20,37.011,-113.607,22.0,13,59,00,1.5,,ASU_TA
2007,09,20,32.33,-114.312,14.0,11,48,00,1.9,,ASU_TA
2007,09,20,35.845,-114.631,6.0,02,31,00,1,,ASU_TA
2007,09,20,35.849,-114.632,8.0,02,28,00,2.4,,ASU_TA
2007,09,19,36.973,-112.785,13.0,20,48,00,1.3,,ASU_TA
2007,09,18,35.978,-113.374,21.0,00,43,00,0.9,,ASU_TA
2007,09,15,36.527,-112.549,14.0,10,28,00,0.2,,ASU_TA
2007,09,12,36.191,-111.633,5.0,23,33,00,1.1,,ASU_TA
2007,09,12,36.827,-113.467,12.0,14,16,00,1.4,,ASU_TA
2007,09,11,36.193,-113.202,18.0,09,53,00,0.6,,ASU_TA
2007,09,10,35.989,-112.329,4.0,06,56,00,-0,,ASU_TA
2007,09,09,36.773,-113.008,17.0,20,03,00,1,,ASU_TA
2007,09,09,36.194,-111.583,4.0,05,07,00,0.5,,ASU_TA
2007,09,09,36.193,-111.586,4.0,04,53,00,-0,,ASU_TA
2007,09,07,35.192,-111.969,4.0,11,51,00,0.9,,ASU_TA
2007,09,07,35.059,-110.931,7.0,10,26,00,1.2,,ASU_TA
2007,09,06,35.184,-111.978,13.0,12,25,00,1.4,,ASU_TA
2007,09,06,36.721,-111.886,39.0,07,52,00,1.2,,ASU_TA
2007,09,06,35.806,-111.578,18.0,05,57,00,0.8,,ASU_TA
2007,09,04,36.725,-112.31,13.0,11,22,00,0.7,,ASU_TA
2007,09,04,37.081,-113.624,15.0,03,47,00,0.6,,ASU_TA
2007,09,03,33.475,-111.105,11.0,04,34,00,1,,ASU_TA
2007,09,02,34.279,-109.127,4.0,10,27,00,0.4,,ASU_TA
2007,08,31,36.696,-112.451,0.0,22,20,00,0.9,,ASU_TA
2007,08,28,35.255,-113.082,1.0,07,41,00,0.8,,ASU_TA
2007,08,26,36.194,-111.592,7.0,06,57,00,0.6,,ASU_TA
2007,08,24,34.292,-110.132,1.0,04,27,00,1.2,,ASU_TA
2007,08,20,36.921,-113.485,21.0,18,29,00,1.9,,ASU_TA
2007,08,20,36.922,-113.483,23.0,14,55,00,1.3,,ASU_TA
2007,08,20,36.191,-113.155,20.0,04,41,00,0.5,,ASU_TA
2007,08,19,36.922,-113.485,21.0,20,00,00,0.8,,ASU_TA
2007,08,19,33.448,-109.16,2.0,18,56,00,-0,,ASU_TA
2007,08,19,36.923,-113.485,20.0,17,41,00,0.7,,ASU_TA
2007,08,19,36.923,-113.483,22.0,16,43,00,1.3,,ASU_TA
2007,08,19,36.919,-113.481,23.0,16,20,00,0.9,,ASU_TA
2007,08,19,36.921,-113.487,21.0,16,01,00,0.9,,ASU_TA
2007,08,19,36.921,-113.485,21.0,15,52,00,1.5,,ASU_TA
2007,08,19,36.918,-113.484,20.0,15,51,00,2.1,,ASU_TA
2007,08,19,33.454,-109.214,1.0,14,14,00,1.3,,ASU_TA
2007,08,19,36.181,-112.27,7.0,04,53,00,0.8,,ASU_TA
2007,08,18,36.433,-112.544,18.0,21,02,00,1.8,,ASU_TA
2007,08,18,36.922,-113.485,20.0,11,19,00,1.1,,ASU_TA
2007,08,18,36.92,-113.486,20.0,10,54,00,0.9,,ASU_TA
2007,08,17,36.288,-111.534,20.0,04,49,00,1.3,,ASU_TA
2007,08,16,33.457,-109.202,1.0,19,47,00,1.6,,ASU_TA
2007,08,16,34.67,-109.524,2.0,06,26,00,1.7,,ASU_TA
2007,08,15,36.9778,-113.4982,1.14,19,14,00,1.23,,UU
2007,08,14,36.785,-113.49,21.0,16,45,00,1.7,,ASU_TA
2007,08,14,36.177,-111.636,2.0,04,12,00,0.8,,ASU_TA
2007,08,12,36.201,-111.581,4.0,17,43,00,1.8,,ASU_TA
2007,08,11,34.291,-110.122,1.0,13,24,00,0.7,,ASU_TA
2007,08,11,34.296,-110.136,9.0,12,18,00,0.8,,ASU_TA
2007,08,11,34.291,-110.118,7.0,12,11,00,1,,ASU_TA
2007,08,11,34.294,-110.144,1.0,11,58,00,0.9,,ASU_TA
2007,08,10,35.912,-113.142,12.0,10,45,00,1.3,,ASU_TA
2007,08,10,36.943,-112.495,25.0,02,07,00,0.8,,ASU_TA
2007,08,08,35.974,-109.275,23.0,16,19,00,3,,ASU_TA
2007,08,08,37.081,-113.504,19.0,02,35,00,1.1,,ASU_TA
2007,08,07,36.196,-111.583,14.0,22,58,00,1.6,,ASU_TA
2007,08,07,35.427,-111.777,11.0,09,25,00,0.9,,ASU_TA
2007,08,04,32.294,-110.483,10.0,09,50,00,-0,,ASU_TA
2007,08,03,36.056,-114.701,0.0,10,23,00,1.1,,ASU_TA
2007,07,31,35.933,-114.772,9.0,15,34,00,0.9,,ASU_TA
2007,07,31,32.685,-111.486,10.0,13,41,00,-0,,ASU_TA
2007,07,27,36.061,-112.227,3.0,11,38,00,0.6,,ASU_TA
2007,07,23,35.259,-113.078,0.0,01,52,00,1.1,,ASU_TA
2007,07,22,36.014,-112.209,4.0,04,35,00,1.5,,ASU_TA
2007,07,20,36.176,-113.223,4.0,11,21,00,1,,ASU_TA
2007,07,18,36.82,-113.683,18.0,03,08,00,1,,ASU_TA
2007,07,17,35.863,-112.0,4.0,14,35,00,1,,ASU_TA
2007,07,16,36.177,-113.225,4.0,21,23,00,1.6,,ASU_TA
2007,07,16,36.179,-113.226,4.0,18,44,00,1.8,,ASU_TA
2007,07,15,35.781,-112.577,11.0,23,18,00,1.7,,ASU_TA
2007,07,15,36.902,-112.859,10.0,12,48,00,0.9,,ASU_TA
2007,07,12,31.787,-109.736,2.0,01,15,00,0.6,,ASU_TA
2007,07,11,36.053,-112.225,6.0,09,01,00,1.2,,ASU_TA
2007,07,11,33.894,-110.953,6.0,07,17,00,0.4,,ASU_TA
2007,07,10,36.968,-113.52,25.0,18,57,00,1.2,,ASU_TA
2007,07,05,34.891,-111.051,4.0,23,23,00,1.7,,ASU_TA
2007,07,04,36.104,-111.073,8.0,18,30,00,3.3,,ASU_TA
2007,07,04,36.111,-111.097,8.0,06,23,00,1.2,,ASU_TA
2007,07,03,36.367,-113.877,3.0,04,02,00,1.1,,ASU_TA
2007,07,01,36.909,-112.791,32.0,02,07,00,0.5,,ASU_TA
2007,06,30,36.03,-112.014,7.0,16,22,00,1.5,,ASU_TA
2007,06,30,36.827,-112.78,22.0,08,00,00,1,,ASU_TA
2007,06,29,36.746,-113.896,16.0,05,57,00,0.7,,ASU_TA
2007,06,29,34.668,-112.582,1.0,02,33,00,1.8,,ASU_TA
2007,06,28,36.825,-113.94,13.0,22,00,00,1.3,,ASU_TA
2007,06,26,35.413,-113.341,1.0,22,51,00,1.2,,ASU_TA
2007,06,26,33.732,-111.141,0.0,08,13,00,1.6,,ASU_TA
2007,06,26,37.036,-112.824,12.0,07,49,00,1.1,,ASU_TA
2007,06,25,33.73,-111.137,6.0,19,36,00,1.5,,ASU_TA
2007,06,25,33.729,-111.135,9.0,15,06,00,1.1,,ASU_TA
2007,06,25,33.729,-111.134,9.0,14,56,00,1.4,,ASU_TA
2007,06,25,33.73,-111.14,7.0,14,52,00,2.9,,ASU_TA
2007,06,25,33.728,-111.134,9.0,14,17,00,1.1,,ASU_TA
2007,06,25,33.734,-111.14,7.0,13,07,00,1,,ASU_TA
2007,06,25,33.725,-111.133,9.0,13,07,00,1.3,,ASU_TA
2007,06,25,33.727,-111.134,7.0,13,06,00,1.2,,ASU_TA
2007,06,25,33.73,-111.139,5.0,13,04,00,2.6,,ASU_TA
2007,06,25,36.009,-114.78,15.0,10,22,00,1.4,,ASU_TA
2007,06,24,35.331,-111.456,10.0,15,15,00,0.9,,ASU_TA
2007,06,21,33.731,-111.137,5.0,10,40,00,1.3,,ASU_TA
2007,06,21,35.913,-111.815,11.0,10,29,00,1.6,,ASU_TA
2007,06,20,36.897,-113.478,21.0,08,33,00,1.1,,ASU_TA
2007,06,19,37.05,-112.639,16.0,10,12,00,1,,ASU_TA
2007,06,18,32.118,-110.608,10.0,05,04,00,-0,,ASU_TA
2007,06,17,32.461,-111.984,11.0,19,49,00,0.9,,ASU_TA
2007,06,16,36.179,-111.632,4.0,13,44,00,0.5,,ASU_TA
2007,06,16,35.448,-111.785,4.0,01,18,00,1.7,,ASU_TA
2007,06,15,36.114,-111.092,8.0,21,14,00,1.8,,ASU_TA
2007,06,14,36.95,-112.371,22.0,23,09,00,1.4,,ASU_TA
2007,06,14,36.012,-112.226,4.0,15,07,00,2,,ASU_TA
2007,06,14,35.059,-112.427,7.0,06,48,00,0.5,,ASU_TA
2007,06,13,36.512,-113.755,14.0,09,51,00,1.1,,ASU_TA
2007,06,12,36.804,-112.895,24.0,16,23,00,0.9,,ASU_TA
2007,06,12,35.205,-113.035,1.0,09,46,00,1.1,,ASU_TA
2007,06,12,35.449,-111.79,4.0,05,19,00,0.7,,ASU_TA
2007,06,11,36.51,-113.748,21.0,03,19,00,1.4,,ASU_TA
2007,06,10,35.451,-111.786,4.0,22,42,00,1,,ASU_TA
2007,06,10,35.191,-111.976,10.0,22,17,00,0.6,,ASU_TA
2007,06,09,35.451,-111.787,4.0,11,37,00,2,,ASU_TA
2007,06,08,36.813,-113.469,17.0,23,12,00,1.3,,ASU_TA
2007,06,08,34.652,-109.999,4.0,07,00,00,0.6,,ASU_TA
2007,06,08,35.017,-113.47,10.0,02,13,00,0.3,,ASU_TA
2007,06,07,35.901,-111.819,14.0,16,14,00,1.3,,ASU_TA
2007,06,05,34.946,-112.54,8.0,13,43,00,1,,ASU_TA
2007,06,05,35.653,-113.088,4.0,04,53,00,0.6,,ASU_TA
2007,06,05,35.641,-113.075,3.0,04,12,00,0.9,,ASU_TA
2007,06,04,36.676,-112.931,20.0,02,56,00,1.7,,ASU_TA
2007,05,30,34.774,-110.93,4.0,02,47,00,0.9,,ASU_TA
2007,05,29,35.048,-113.188,6.0,18,24,00,0.9,,ASU_TA
2007,05,29,34.661,-112.724,1.0,04,16,00,0.4,,ASU_TA
2007,05,28,36.177,-111.638,11.0,16,15,00,0.7,,ASU_TA
2007,05,27,31.327,-109.284,7.0,08,18,00,1.3,,ASU_TA
2007,05,27,36.901,-112.295,19.0,05,14,00,0.8,,ASU_TA
2007,05,26,36.774,-112.996,16.0,18,01,00,1.9,,ASU_TA
2007,05,26,36.791,-112.996,23.0,11,21,00,0.5,,ASU_TA
2007,05,26,36.786,-112.999,22.0,09,07,00,1.6,,ASU_TA
2007,05,25,37.002,-113.537,11.0,14,27,00,1,,ASU_TA
2007,05,24,36.686,-112.921,23.0,13,06,00,1.2,,ASU_TA
2007,05,24,36.349,-112.36,18.0,10,19,00,0.6,,ASU_TA
2007,05,23,36.897,-111.9,14.0,14,42,00,0.9,,ASU_TA
2007,05,20,36.801,-112.798,26.0,02,03,00,0.8,,ASU_TA
2007,05,20,36.076,-112.197,4.0,00,41,00,0.8,,ASU_TA
2007,05,19,36.355,-112.363,17.0,22,36,00,1.5,,ASU_TA
2007,05,18,35.127,-109.253,18.0,22,24,00,0.3,,ASU_TA
2007,05,18,35.123,-109.261,17.0,21,01,00,1.2,,ASU_TA
2007,05,18,36.074,-112.219,4.0,10,18,00,2.1,,ASU_TA
2007,05,18,36.988,-112.404,16.0,07,15,00,0.9,,ASU_TA
2007,05,17,36.078,-112.204,4.0,17,28,00,0.7,,ASU_TA
2007,05,17,36.49,-113.824,15.0,14,36,00,1.4,,ASU_TA
2007,05,16,36.789,-112.793,17.0,07,42,00,1.3,,ASU_TA
2007,05,12,34.725,-112.752,2.0,18,01,00,0.7,,ASU_TA
2007,05,09,35.969,-114.78,13.0,05,24,00,1,,ASU_TA
2007,05,08,37.047,-113.525,18.0,09,56,00,0.9,,ASU_TA
2007,05,08,36.744,-113.885,15.0,01,50,00,1.9,,ASU_TA
2007,05,07,36.047,-114.289,0.0,11,19,00,0.7,,ASU_TA
2007,05,06,34.762,-110.981,3.0,23,29,00,1.4,,ASU_TA
2007,05,06,35.929,-112.415,12.0,05,01,00,1.3,,ASU_TA
2007,05,05,31.274,-109.198,2.0,03,21,00,1.8,,ASU_TA
2007,05,04,34.766,-110.925,4.0,12,10,00,1.4,,ASU_TA
2007,05,04,36.924,-112.532,16.0,02,24,00,2.3,,ASU_TA
2007,05,03,36.099,-114.694,14.0,02,05,00,1.6,,ASU_TA
2007,05,01,32.477,-109.054,14.0,18,17,00,1,,ASU_TA
2007,05,01,32.479,-109.056,13.0,18,10,00,-0,,ASU_TA
2007,05,01,32.478,-109.049,14.0,18,09,00,1.1,,ASU_TA
2007,05,01,35.161,-112.5,9.0,10,47,00,0.5,,ASU_TA
2007,05,01,35.157,-112.499,9.0,10,38,00,1,,ASU_TA
2007,05,01,35.153,-112.496,10.0,10,24,00,0.7,,ASU_TA
2007,05,01,35.156,-112.502,8.0,07,15,00,1,,ASU_TA
2007,05,01,35.155,-112.492,9.0,05,12,00,0.1,,ASU_TA
2007,04,29,35.159,-112.496,10.0,14,13,00,1.2,,ASU_TA
2007,04,27,36.1,-114.667,16.0,21,31,00,1.3,,ASU_TA
2007,04,27,35.157,-112.499,8.0,13,53,00,1.4,,ASU_TA
2007,04,27,36.745,-113.901,18.0,13,12,00,2.1,,ASU_TA
2007,04,27,37.053,-112.907,19.0,08,23,00,1.5,,ASU_TA
2007,04,27,35.154,-112.47,14.0,06,34,00,-0,,ASU_TA
2007,04,27,35.155,-112.486,12.0,04,43,00,0.8,,ASU_TA
2007,04,26,37.054,-112.909,17.0,22,23,00,1.7,,ASU_TA
2007,04,26,35.161,-112.48,12.0,17,10,00,0.7,,ASU_TA
2007,04,26,35.153,-112.496,9.0,15,41,00,0.6,,ASU_TA
2007,04,26,35.159,-112.501,8.0,10,36,00,0.9,,ASU_TA
2007,04,26,35.522,-112.183,19.0,09,03,00,0.6,,ASU_TA
2007,04,26,35.15,-112.501,8.0,07,11,00,0.8,,ASU_TA
2007,04,26,35.157,-112.499,9.0,06,33,00,0.7,,ASU_TA
2007,04,26,35.162,-112.498,8.0,06,29,00,0.8,,ASU_TA
2007,04,26,35.158,-112.49,11.0,06,21,00,0.8,,ASU_TA
2007,04,26,35.163,-112.497,10.0,06,08,00,1.2,,ASU_TA
2007,04,26,35.151,-112.499,8.0,05,28,00,0.8,,ASU_TA
2007,04,26,35.166,-112.499,8.0,05,15,00,1.3,,ASU_TA
2007,04,26,35.163,-112.5,9.0,04,49,00,0.8,,ASU_TA
2007,04,26,35.161,-112.502,9.0,04,47,00,0.9,,ASU_TA
2007,04,26,35.162,-112.501,11.0,04,09,00,0.9,,ASU_TA
2007,04,26,35.153,-112.498,9.0,04,01,00,0.6,,ASU_TA
2007,04,26,35.157,-112.498,12.0,03,46,00,-0,,ASU_TA
2007,04,26,35.158,-112.503,8.0,03,22,00,0.7,,ASU_TA
2007,04,26,35.154,-112.492,10.0,03,05,00,0.7,,ASU_TA
2007,04,26,35.149,-112.499,9.0,02,39,00,0.9,,ASU_TA
2007,04,26,35.159,-112.484,13.0,02,38,00,0.7,,ASU_TA
2007,04,26,35.155,-112.498,10.0,02,35,00,1,,ASU_TA
2007,04,26,35.156,-112.488,12.0,02,34,00,0.8,,ASU_TA
2007,04,26,35.159,-112.501,10.0,02,26,00,0.8,,ASU_TA
2007,04,26,35.159,-112.501,9.0,02,23,00,1.6,,ASU_TA
2007,04,26,35.145,-112.502,8.0,01,54,00,1.2,,ASU_TA
2007,04,26,35.154,-112.499,12.0,01,53,00,0.4,,ASU_TA
2007,04,25,35.155,-112.503,10.0,21,46,00,0.6,,ASU_TA
2007,04,25,35.158,-112.499,10.0,21,02,00,0.6,,ASU_TA
2007,04,25,35.16,-112.501,11.0,20,42,00,1.1,,ASU_TA
2007,04,25,36.801,-112.8,23.0,10,12,00,1.2,,ASU_TA
2007,04,24,36.95,-112.108,0.0,17,05,00,2,,ASU_TA
2007,04,24,35.968,-112.248,3.0,03,08,00,0.9,,ASU_TA
2007,04,23,36.262,-113.23,4.0,13,19,00,0.9,,ASU_TA
2007,04,18,35.003,-112.791,2.0,07,22,00,1.3,,ASU_TA
2007,04,18,37.059,-112.859,19.0,05,20,00,1.1,,ASU_TA
2007,04,15,36.746,-113.897,17.0,00,33,00,2.5,,ASU_TA
2007,04,13,35.986,-113.245,18.0,21,05,00,2.1,,ASU_TA
2007,04,12,32.252,-109.289,4.0,04,24,00,1.2,,ASU_TA
2007,04,12,37.077,-113.348,18.0,03,02,00,1.2,,ASU_TA
2007,04,11,36.743,-113.909,19.0,02,11,00,1.7,,ASU_TA
2007,04,10,36.434,-112.378,4.0,12,28,00,1.4,,ASU_TA
2007,04,05,36.745,-113.891,15.0,04,30,00,1.6,,ASU_TA
2007,04,04,36.744,-113.895,15.0,06,28,00,0.8,,ASU_TA
2007,03,29,35.332,-113.611,2.0,18,52,00,1.2,,ASU_TA
2007,03,28,36.822,-113.805,18.0,23,25,00,1.8,,ASU_TA
2007,03,28,36.833,-112.465,4.0,18,25,00,1.4,,ASU_TA
2007,03,20,35.936,-114.769,13.0,08,22,00,1.4,,ASU_TA
2007,03,10,36.49,-113.434,15.0,22,20,00,-0,,ASU_TA
2007,03,09,34.596,-113.259,9.0,06,29,00,1.4,,ASU_TA
2007,03,06,36.477,-112.416,21.0,21,04,00,2.2,,ASU_TA
2007,02,19,35.23,-113.33,1.0,06,41,00,1.1,,ASU_TA
2007,02,19,37.045,-112.978,18.0,05,45,00,2.2,,ASU_TA
2007,02,18,36.758,-113.783,12.0,00,13,00,1.3,,ASU_TA
2007,02,18,36.183,-112.483,30.0,00,05,00,1.7,,ASU_TA
2007,02,17,34.999,-113.167,4.0,11,29,00,1.4,,ASU_TA
2007,02,14,36.014,-114.804,13.0,13,02,00,1.6,,ASU_TA
2007,02,13,35.091,-113.313,0.0,18,09,00,1,,ASU_TA
2007,02,09,35.188,-113.624,9.0,03,15,00,0.7,,ASU_TA
2007,02,08,35.232,-113.335,1.0,14,46,00,1.4,,ASU_TA
2007,02,05,36.9988,-112.9182,11.62,07,33,00,1.83,,UU
2007,02,04,34.824,-112.403,0.0,23,56,00,-0,,ASU_TA
2007,02,01,36.0018,-114.8206,0.0,05,25,00,0.75,,NN
2007,01,26,35.9221,-114.8048,9.75,04,56,00,1.31,,NN
2007,01,23,34.848,-113.821,3.0,11,29,00,1.2,,ASU_TA
2007,01,18,37.0745,-112.4307,16.95,09,04,00,2.45,,UU
2007,01,15,34.877,-113.939,3.0,00,20,00,1.1,,ASU_TA
2007,01,09,35.911,-114.808,0.0,06,03,00,1.8,,ASU_TA
2006,12,16,34.945,-113.247,9.0,18,25,00,1.3,,ASU_TA
2006,12,13,35.902,-111.399,21.0,09,32,00,2.4,,ASU_TA
2006,12,07,35.114,-112.929,1.0,08,06,00,1.1,,ASU_TA
2006,12,03,34.94,-113.253,11.0,23,33,00,-0,,ASU_TA
2006,12,03,34.937,-113.255,1.0,16,50,00,1.1,,ASU_TA
2006,11,29,34.959,-111.535,2.0,04,54,00,1.5,,ASU_TA
2006,11,27,36.42,-113.947,9.0,19,14,00,2,,ASU_TA
2006,11,25,34.679,-111.132,4.0,20,52,00,1.7,,ASU_TA
2006,11,16,35.814,-112.62,4.0,20,48,00,2,,ASU_TA
2006,11,05,34.348,-112.875,1.0,13,43,00,0.8,,ASU_TA
2006,10,10,34.941,-113.257,3.0,08,48,00,0.6,,ASU_TA
2006,10,10,34.941,-113.256,1.0,06,42,00,-0,,ASU_TA
2006,10,10,34.943,-113.25,6.0,06,10,00,0.8,,ASU_TA
2006,09,28,35.319,-113.658,0.0,20,51,00,1.2,,ASU_TA
2006,09,25,34.942,-113.258,1.0,11,13,00,0.3,,ASU_TA
2006,09,25,34.942,-113.257,1.0,10,28,00,0.7,,ASU_TA
2006,09,25,34.939,-113.256,4.0,10,25,00,0.8,,ASU_TA
2006,09,22,35.147,-114.047,2.0,19,39,00,1,,ASU_TA
2006,09,19,35.895,-111.412,21.0,13,25,00,2.5,,ASU_TA
2006,09,06,34.943,-113.254,6.0,21,24,00,0.7,,ASU_TA
2006,08,31,37.0258,-112.6342,9.45,07,09,00,1.77,,UU
2006,08,21,34.456,-112.885,1.0,09,17,00,0.8,,ASU_TA
2006,08,15,34.941,-113.247,6.0,11,12,00,0.2,,ASU_TA
2006,08,15,34.942,-113.259,1.0,08,48,00,0.5,,ASU_TA
2006,08,15,34.942,-113.252,8.0,08,44,00,0.1,,ASU_TA
2006,08,15,34.94,-113.254,6.0,08,40,00,0.9,,ASU_TA
